state_abr,state_fips,state,district,candidate_name_first,candidate_name_last,candidate,party,general_votes,general_perc,runoff_votes_LA_only,runoff_perc_LA_only,combined_general_votes_CT_NY_SC_only,combined_general_perc_CT_NY_SC_only,winner
NY,36,New York,23,"Thomas W., II",Reed,"Thomas W., II Reed",REF,"161,050",0.575723453,,,"161,050",57.57%,W
NY,36,New York,23,"Thomas W., II",Reed,"Thomas W., II Reed",IDP,"161,050",0.575723453,,,"161,050",57.57%,
NY,36,New York,23,John F.,Plumb,John F. Plumb,D,"118,584",0.423915491,,,"118,584",42.39%,
NY,36,New York,23,John F.,Plumb,John F. Plumb,WF,"118,584",0.423915491,,,"118,584",42.39%,
NY,36,New York,23,"Thomas W., II",Reed,"Thomas W., II Reed",R,"161,050",0.575723453,,,"161,050",57.57%,W
NY,36,New York,23,"Thomas W., II",Reed,"Thomas W., II Reed",CRV,"161,050",0.575723453,,,"161,050",57.57%,
NY,36,New York,23,,Scattered,Scattered,W,,,,,,,
NY,36,New York,23,,,Total Votes,,,,,,,,
NY,36,New York,24,John M.,Katko,John M. Katko,R,"182,761",0.604938517,,,"182,761",60.49%,W
NY,36,New York,24,John M.,Katko,John M. Katko,CRV,"182,761",0.604938517,,,"182,761",60.49%,
NY,36,New York,24,John M.,Katko,John M. Katko,IDP,"182,761",0.604938517,,,"182,761",60.49%,
NY,36,New York,24,John M.,Katko,John M. Katko,REF,"182,761",0.604938517,,,"182,761",60.49%,
NY,36,New York,24,Colleen,Deacon,Colleen Deacon,D,"119,040",0.394022144,,,"119,040",39.40%,
NY,36,New York,24,Colleen,Deacon,Colleen Deacon,WF,"119,040",0.394022144,,,"119,040",39.40%,
NY,36,New York,24,,Scattered,Scattered,W ,,,,,,,
NY,36,New York,24,,,Total Votes,,,,,,,,
NY,36,New York,25,Louise M.,Slaughter,Louise M. Slaughter,D,"182,950",0.561487397,,,"182,950",56.15%,W
NY,36,New York,25,Louise M.,Slaughter,Louise M. Slaughter,WEP,"182,950",0.561487397,,,"182,950",56.15%,
NY,36,New York,25,Louise M.,Slaughter,Louise M. Slaughter,WF,"182,950",0.561487397,,,"182,950",56.15%,
NY,36,New York,25,Mark W.,Assini,Mark W. Assini,R,"142,650",0.437803647,,,"142,650",43.78%,
NY,36,New York,25,Mark W.,Assini,Mark W. Assini,CRV,"142,650",0.437803647,,,"142,650",43.78%,
NY,36,New York,25,Mark W.,Assini,Mark W. Assini,IDP,"142,650",0.437803647,,,"142,650",43.78%,
NY,36,New York,25,Mark W.,Assini,Mark W. Assini,REF,"142,650",0.437803647,,,"142,650",43.78%,
NY,36,New York,25,,Scattered,Scattered,W,,,,,,,
NY,36,New York,25,,,Total Votes,,,,,,,,
NY,36,New York,26,Brian,Higgins,Brian Higgins,D,"215,289",0.745772987,,,"215,289",74.58%,W
NY,36,New York,26,Brian,Higgins,Brian Higgins,WEP,"215,289",0.745772987,,,"215,289",74.58%,
NY,36,New York,26,Brian,Higgins,Brian Higgins,WF,"215,289",0.745772987,,,"215,289",74.58%,
NY,36,New York,26,Shelly,Schratz,Shelly Schratz,R,"73,377",0.254181981,,,"73,377",25.42%,
NY,36,New York,26,Shelly,Schratz,Shelly Schratz,CRV,"73,377",0.254181981,,,"73,377",25.42%,
NY,36,New York,26,,Scattered,Scattered,W,,,,,,,
NY,36,New York,26,,,Total Votes,,,,,,,,
NY,36,New York,27,Chris,Collins,Chris Collins,R,"220,885",0.671772975,,,"220,885",67.18%,W
NY,36,New York,27,Chris,Collins,Chris Collins,CRV,"220,885",0.671772975,,,"220,885",67.18%,
NY,36,New York,27,Chris,Collins,Chris Collins,IDP,"220,885",0.671772975,,,"220,885",67.18%,
NY,36,New York,27,Chris,Collins,Chris Collins,REF,"220,885",0.671772975,,,"220,885",67.18%,
NY,36,New York,27,Diana K.,Kastenbaum,Diana K. Kastenbaum,D,"107,832",0.327947228,,,,,
NY,36,New York,27,,Scattered,Scattered,W,92,0.000279798,,,,,
NY,36,New York,27,,,Total Votes,,"328,809",,,,,,
NC,37,North Carolina,01,G. K.,Butterfield,G. K. Butterfield,D,"240,661",0.686232353,,,,,W
NC,37,North Carolina,01,"H. Powell, Jr.",Dew,"H. Powell, Jr. Dew",R,"101,567",0.28961303,,,,,
NC,37,North Carolina,01,J.J.,Summerell,J.J. Summerell,LIB,"8,471",0.024154617,,,,,
NC,37,North Carolina,01,,,Total Votes,,"350,699",,,,,,
NC,37,North Carolina,02,George,Holding,George Holding,R,"221,485",0.567085801,,,,,W
NC,37,North Carolina,02,John P.,McNeil,John P. McNeil,D,"169,082",0.432914199,,,,,
NC,37,North Carolina,02,,,Total Votes,,"390,567",,,,,,
NC,37,North Carolina,03,Walter B.,Jones,Walter B. Jones,R,"217,531",0.672012135,,,,,W
NC,37,North Carolina,03,Ernest T.,Reeves,Ernest T. Reeves,D,"106,170",0.327987865,,,,,
NC,37,North Carolina,03,,,Total Votes,,"323,701",,,,,,
NC,37,North Carolina,04,David,Price,David Price,D,"279,380",0.682178341,,,,,W
NC,37,North Carolina,04,Sue,Googe,Sue Googe,R,"130,161",0.317821659,,,,,
NC,37,North Carolina,04,,,Total Votes,,"409,541",,,,,,
NC,37,North Carolina,05,Virginia,Foxx,Virginia Foxx,R,"207,625",0.584016855,,,,,W
NC,37,North Carolina,05,Josh,Brannon,Josh Brannon,D,"147,887",0.415983145,,,,,
NC,37,North Carolina,05,,,Total Votes,,"355,512",,,,,,
NC,37,North Carolina,06,B. Mark,Walker,B. Mark Walker,R,"207,983",0.592291044,,,,,W
NC,37,North Carolina,06,Pete,Glidewell,Pete Glidewell,D,"143,167",0.407708956,,,,,
NC,37,North Carolina,06,,,Total Votes,,"351,150",,,,,,
NC,37,North Carolina,07,David,Rouzer,David Rouzer,R,"211,801",0.60913818,,,,,W
NC,37,North Carolina,07,J. Wesley,Casteen,J. Wesley Casteen,D,"135,905",0.39086182,,,,,
NC,37,North Carolina,07,,,Total Votes,,"347,706",,,,,,
NC,37,North Carolina,08,Richard,Hudson,Richard Hudson,R,"189,863",0.587729264,,,,,W
NC,37,North Carolina,08,Thomas,Mills,Thomas Mills,D,"133,182",0.412270736,,,,,
NC,37,North Carolina,08,,,Total Votes,,"323,045",,,,,,
NC,37,North Carolina,09,Robert,Pittenger,Robert Pittenger,R,"193,452",0.581822775,,,,,W
NC,37,North Carolina,09,Christian,Cano,Christian Cano,D,"139,041",0.418177225,,,,,
NC,37,North Carolina,09,,,Total Votes,,"332,493",,,,,,
NC,37,North Carolina,10,Patrick,McHenry,Patrick McHenry,R,"220,825",0.631390388,,,,,W
NC,37,North Carolina,10,Andy,Millard,Andy Millard,D,"128,919",0.368609612,,,,,
NC,37,North Carolina,10,,,Total Votes,,"349,744",,,,,,
NC,37,North Carolina,11,Mark,Meadows,Mark Meadows,R,"230,405",0.640889772,,,,,W
NC,37,North Carolina,11,Rick,Bryson,Rick Bryson,D,"129,103",0.359110228,,,,,
NC,37,North Carolina,11,,,Total Votes,,"359,508",,,,,,
NC,37,North Carolina,12,Alma,Adams,Alma Adams,D,"234,115",0.670240481,,,,,W
NC,37,North Carolina,12,Leon,Threatt,Leon Threatt,R,"115,185",0.329759519,,,,,
NC,37,North Carolina,12,,,Total Votes,,"349,300",,,,,,
NC,37,North Carolina,13,Ted,Budd,Ted Budd,R,"199,443",0.561033722,,,,,W
NC,37,North Carolina,13,Bruce,Davis,Bruce Davis,D,"156,049",0.438966278,,,,,
NC,37,North Carolina,13,,,Total Votes,,"355,492",,,,,,
ND,38,North Dakota,00,Kevin,Cramer,Kevin Cramer,R,"233,980",0.69130973,,,,,W
ND,38,North Dakota,00,Chase,Iron Eyes,Chase Iron Eyes,DNL,"80,377",0.237479281,,,,,
ND,38,North Dakota,00,Jack,Seaman,Jack Seaman,LIB,"23,528",0.069515067,,,,,
ND,38,North Dakota,00,,Scattered,Scattered,W,574,0.001695922,,,,,
ND,38,North Dakota,00,,,Total Votes,,"338,459",,,,,,
OH,39,Ohio,01,Steve,Chabot,Steve Chabot,R,"210,014",0.59194223,,,,,W
OH,39,Ohio,01,Michele,Young,Michele Young,D,"144,644",0.407691354,,,,,
OH,39,Ohio,01,Sholom D.,Keller,Sholom D. Keller,W,114,0.000321319,,,,,
OH,39,Ohio,01,Kiumars G.,Kiani,Kiumars G. Kiani,W,16,0.0000451,,,,,
OH,39,Ohio,01,,,Total Votes,,"354,788",,,,,,
OH,39,Ohio,02,Brad ,Wenstrup,Brad  Wenstrup,R,"221,193",0.650034237,,,,,W
OH,39,Ohio,02,William R. ,Smith,William R.  Smith,D,"111,694",0.328242413,,,,,
OH,39,Ohio,02,Janet,Everhard,Janet Everhard,W,"7,392",0.021723351,,,,,
OH,39,Ohio,02,,,Total Votes,,"340,279",,,,,,
OH,39,Ohio,03,Joyce,Beatty,Joyce Beatty,D,"199,791",0.685739881,,,,,W
OH,39,Ohio,03,John,Adams,John Adams,R,"91,560",0.314260119,,,,,
OH,39,Ohio,03,,,Total Votes,,"291,351",,,,,,
OH,39,Ohio,04,Jim,Jordan,Jim Jordan,R,"210,227",0.679888619,,,,,W
OH,39,Ohio,04,Janet,Garrett,Janet Garrett,D,"98,981",0.320111381,,,,,
OH,39,Ohio,04,,,Total Votes,,"309,208",,,,,,
OH,39,Ohio,05,Bob,Latta,Bob Latta,R,"244,599",0.709001104,,,,,W
OH,39,Ohio,05,"James, Jr.",Neu,"James, Jr. Neu",D,"100,392",0.290998896,,,,,
OH,39,Ohio,05,,,Total Votes,,"344,991",,,,,,
OH,39,Ohio,06,Bill,Johnson,Bill Johnson,R,"213,975",0.706759591,,,,,W
OH,39,Ohio,06,Michael L.,Lorentz,Michael L. Lorentz,D,"88,780",0.293240409,,,,,
OH,39,Ohio,06,,,Total Votes,,"302,755",,,,,,
OH,39,Ohio,07,Bob ,Gibbs,Bob  Gibbs,R,"198,221",0.640345918,,,,,W
OH,39,Ohio,07,Roy ,Rich,Roy  Rich,D,"89,638",0.289572383,,,,,
OH,39,Ohio,07,Dan,Phillip,Dan Phillip,N,"21,694",0.070081698,,,,,
OH,39,Ohio,07,,,Total Votes,,"309,553",,,,,,
OH,39,Ohio,08,Warren,Davidson,Warren Davidson,R,"223,833",0.687646311,,,,,W
OH,39,Ohio,08,Steven,Fought,Steven Fought,D,"87,794",0.269715458,,,,,
OH,39,Ohio,08,Derrick James,Hendricks,Derrick James Hendricks,GRE,"13,879",0.042638231,,,,,
OH,39,Ohio,08,,,Total Votes,,"325,506",,,,,,
OH,39,Ohio,09,Marcy,Kaptur,Marcy Kaptur,D,"193,966",0.686853306,,,,,W
OH,39,Ohio,09,Donald P.,Larson,Donald P. Larson,R,"88,427",0.313128988,,,,,
OH,39,Ohio,09,George A.,Skalsky,George A. Skalsky,W,5,0.0000177,,,,,
OH,39,Ohio,09,,,Total Votes,,"282,398",,,,,,
OH,39,Ohio,10,Mike ,Turner,Mike  Turner,R,"215,724",0.640887458,,,,,W
OH,39,Ohio,10,Robert ,Klepinger,Robert  Klepinger,D,"109,981",0.326738997,,,,,
OH,39,Ohio,10,Tom,McMasters,Tom McMasters,N,"10,890",0.032352749,,,,,
OH,39,Ohio,10,David A.,Harlow,David A. Harlow,W,7,0.0000208,,,,,
OH,39,Ohio,10,,,Total Votes,,"336,602",,,,,,
OH,39,Ohio,11,Marcia L.,Fudge,Marcia L. Fudge,D,"242,917",0.802537944,,,,,W
OH,39,Ohio,11,Beverly A.,Goldstein,Beverly A. Goldstein,R,"59,769",0.197462056,,,,,
OH,39,Ohio,11,,,Total Votes,,"302,686",,,,,,
OH,39,Ohio,12,Pat,Tiberi,Pat Tiberi,R,"251,266",0.665545355,,,,,W
OH,39,Ohio,12,Ed ,Albertson,Ed  Albertson,D,"112,638",0.298351937,,,,,
OH,39,Ohio,12,Joe ,Manchik,Joe  Manchik,GRE,"13,474",0.035689501,,,,,
OH,39,Ohio,12,John J.,Baumeister,John J. Baumeister,W,156,0.000413208,,,,,
OH,39,Ohio,12,,,Total Votes,,"377,534",,,,,,
OH,39,Ohio,13,Tim ,Ryan,Tim  Ryan,D,"208,610",0.677296399,,,,,W
OH,39,Ohio,13,Richard A.,Morckel,Richard A. Morckel,R,"99,377",0.322648407,,,,,
OH,39,Ohio,13,"Calvin, Sr.",Hill,"Calvin, Sr. Hill",W,17,0.0000552,,,,,
OH,39,Ohio,13,,,Total Votes,,"308,004",,,,,,
OH,39,Ohio,14,David P.,Joyce,David P. Joyce,R,"219,191",0.625779044,,,,,W
OH,39,Ohio,14,Michael,Wager,Michael Wager,D,"130,907",0.37373276,,,,,
OH,39,Ohio,14,Andrew ,Jarvi,Andrew  Jarvi,W,171,0.000488196,,,,,
OH,39,Ohio,14,,,Total Votes,,"350,269",,,,,,
OH,39,Ohio,15,Steve,Stivers,Steve Stivers,R,"222,847",0.661645987,,,,,W
OH,39,Ohio,15,Scott,Wharton,Scott Wharton,D,"113,960",0.338354013,,,,,
OH,39,Ohio,15,,,Total Votes,,"336,807",,,,,,
OH,39,Ohio,16,Jim,Renacci,Jim Renacci,R,"225,794",0.653293753,,,,,W
OH,39,Ohio,16,Keith ,Mundy,Keith  Mundy,D,"119,830",0.346706247,,,,,
OH,39,Ohio,16,,,Total Votes,,"345,624",,,,,,
OK,40,Oklahoma,01,Jim ,Bridenstine,Jim  Bridenstine,R,Unopposed,,,,,,W
OK,40,Oklahoma,02,Markwayne ,Mullin,Markwayne  Mullin,R,"189,839",0.706062409,,,,,W
OK,40,Oklahoma,02,Joshua,Harris-Till,Joshua Harris-Till,D,"62,387",0.232034069,,,,,
OK,40,Oklahoma,02,John ,McCarthy,John  McCarthy,IND,"16,644",0.061903522,,,,,
OK,40,Oklahoma,02,,,Total Votes,,"268,870",,,,,,
OK,40,Oklahoma,03,Frank D.,Lucas,Frank D. Lucas,R,"227,525",0.782908659,,,,,W
OK,40,Oklahoma,03,Frankie,Robbins,Frankie Robbins,D,"63,090",0.217091341,,,,,
OK,40,Oklahoma,03,,,Total Votes,,"290,615",,,,,,
OK,40,Oklahoma,04,Tom,Cole,Tom Cole,R,"204,143",0.696284649,,,,,W
OK,40,Oklahoma,04,Christina,Owen,Christina Owen,D,"76,472",0.260828339,,,,,
OK,40,Oklahoma,04,Sevier,White,Sevier White,LIB,"12,574",0.042887011,,,,,
OK,40,Oklahoma,04,,,Total Votes,,"293,189",,,,,,
OK,40,Oklahoma,05,Steve ,Russell,Steve  Russell,R,"160,184",0.570923477,,,,,W
OK,40,Oklahoma,05,Al,McAffrey,Al McAffrey,D,"103,273",0.368082831,,,,,
OK,40,Oklahoma,05,Zachary,Knight,Zachary Knight,LIB,"17,113",0.060993691,,,,,
OK,40,Oklahoma,05,,,Total Votes,,"280,570",,,,,,
OR,41,Oregon,01,Suzanne,Bonamici,Suzanne Bonamici,D/IP,"225,391",0.596122668,,,,,W
OR,41,Oregon,01,Brian J.,Heinrich,Brian J. Heinrich,R,"139,756",0.369631971,,,,,
OR,41,Oregon,01,Kyle,Sheahan,Kyle Sheahan,LIB,"12,257",0.032417779,,,,,
OR,41,Oregon,01,,Scattered,Scattered,W,691,0.001827583,,,,,
OR,41,Oregon,01,,,Total Votes,,"378,095",,,,,,
OR,41,Oregon,02,Greg,Walden,Greg Walden,R/IP,"272,952",0.716900554,,,,,W
OR,41,Oregon,02,James (Jim),Crary,James (Jim) Crary,D,"106,640",0.280086884,,,,,
OR,41,Oregon,02,,Scattered,Scattered,W,"1,147",0.003012562,,,,,
OR,41,Oregon,02,,,Total Votes,,"380,739",,,,,,
OR,41,Oregon,03,Earl ,Blumenauer,Earl  Blumenauer,D,"274,687",0.718408285,,,,,W
OR,41,Oregon,03,David W.,Walker,David W. Walker,IP/R,"78,154",0.204401669,,,,,
OR,41,Oregon,03,David,Delk,David Delk,PRO,"27,978",0.073172837,,,,,
OR,41,Oregon,03,,Scattered,Scattered,W,"1,536",0.004017209,,,,,
OR,41,Oregon,03,,,Total Votes,,"382,355",,,,,,
OR,41,Oregon,04,Peter A.,DeFazio,Peter A. DeFazio,D/PRO/WF/IP,"220,628",0.55494406,,,,,W
OR,41,Oregon,04,Art,Robinson,Art Robinson,R/CON,"157,743",0.396769861,,,,,
OR,41,Oregon,04,Mike,Beilstein,Mike Beilstein,PG,"12,194",0.030671483,,,,,
OR,41,Oregon,04,Gil,Guthrie,Gil Guthrie,LIB,"6,527",0.016417317,,,,,
OR,41,Oregon,04,,Scattered,Scattered,W,476,0.001197279,,,,,
OR,41,Oregon,04,,,Total Votes,,"397,568",,,,,,
OR,41,Oregon,05,Kurt,Schrader,Kurt Schrader,D/IP,"199,505",0.534711129,,,,,W
OR,41,Oregon,05,Colm,Willis,Colm Willis,R,"160,443",0.430017582,,,,,
OR,41,Oregon,05,Marvin,Sandnes,Marvin Sandnes,PG,"12,542",0.033614932,,,,,
OR,41,Oregon,05,,Scattered,Scattered,W,618,0.001656357,,,,,
OR,41,Oregon,05,,,Total Votes,,"373,108",,,,,,
PA,42,Pennsylvania,01,Robert A.,Brady,Robert A. Brady,D,"245,791",0.82168073,,,,,W
PA,42,Pennsylvania,01,Deborah,Williams,Deborah Williams,R,"53,219",0.177911424,,,,,
PA,42,Pennsylvania,01,,Scattered,Scattered,W,122,0.000407847,,,,,
PA,42,Pennsylvania,01,,,Total Votes,,"299,132",,,,,,
PA,42,Pennsylvania,03,Mike ,Kelly,Mike  Kelly,R,"244,893",0.972086931,,,,,W
PA,42,Pennsylvania,03,,Scattered,Scattered,W,"7,032",0.027913069,,,,,
PA,42,Pennsylvania,03,,,Total Votes,,"251,925",,,,,,
PA,42,Pennsylvania,04,Scott,Perry,Scott Perry,R,"220,628",0.659997726,,,,,W
PA,42,Pennsylvania,04,Joshua,Burkholder,Joshua Burkholder,W(D)/D,"113,372",0.339146719,,,,,
PA,42,Pennsylvania,04,,Scattered,Scattered,W,286,0.000855555,,,,,
PA,42,Pennsylvania,04,,,Total Votes,,"334,286",,,,,,
PA,42,Pennsylvania,05,Glenn GT,Thompson,Glenn GT Thompson,R,"206,761",0.670798849,,,,,W
PA,42,Pennsylvania,05,Kerith Strano,Taylor,Kerith Strano Taylor,D,"101,082",0.327942355,,,,,
PA,42,Pennsylvania,05,,Scattered,Scattered,W,388,0.001258796,,,,,
PA,42,Pennsylvania,05,,,Total Votes,,"308,231",,,,,,
PA,42,Pennsylvania,06,Ryan,Costello,Ryan Costello,R,"207,469",0.571924379,,,,,W
PA,42,Pennsylvania,06,Mike,Parrish,Mike Parrish,D,"155,000",0.427284456,,,,,
PA,42,Pennsylvania,06,,Scattered,Scattered,W,287,0.000791165,,,,,
PA,42,Pennsylvania,06,,,Total Votes,,"362,756",,,,,,
PA,42,Pennsylvania,07,Patrick L.,Meehan,Patrick L. Meehan,R,"225,678",,,,,,W
PA,42,Pennsylvania,07,Mary Ellen,Balchunis,Mary Ellen Balchunis,D,"153,824",0.405174253,,,,,
PA,42,Pennsylvania,07,,Scattered,Scattered,W,147,0.0003872,,,,,
PA,42,Pennsylvania,07,,,Total Votes,,"379,649",,,,,,
PA,42,Pennsylvania,08,Brian,Fitzpatrick,Brian Fitzpatrick,R,"207,263",0.544194485,,,,,W
PA,42,Pennsylvania,08,Steve ,Santarsiero,Steve  Santarsiero,D,"173,555",0.455689987,,,,,
PA,42,Pennsylvania,08,,Scattered,Scattered,W,44,0.000115527,,,,,
PA,42,Pennsylvania,08,,,Total Votes,,"380,862",,,,,,
PA,42,Pennsylvania,09,Bill,Shuster,Bill Shuster,R,"186,580",0.628037861,,,,,W
PA,42,Pennsylvania,09,Art,Halvorson,Art Halvorson,W(D)/D,"107,985",0.363483055,,,,,
PA,42,Pennsylvania,09,Adam,Sedlock,Adam Sedlock,W(D)/W,996,0.003352587,,,,,
PA,42,Pennsylvania,09,,Scattered,Scattered,W,"1,523",0.005126496,,,,,
PA,42,Pennsylvania,09,,,Total Votes,,"297,084",,,,,,
PA,42,Pennsylvania,10,Tom,Marino,Tom Marino,R,"211,282",0.700695117,,,,,W
PA,42,Pennsylvania,10,Michael,Molesevich,Michael Molesevich,W(D)/D,"89,823",0.297888781,,,,,
PA,42,Pennsylvania,10,,Scattered,Scattered,W,427,0.001416102,,,,,
PA,42,Pennsylvania,10,,,Total Votes,,"301,532",,,,,,
PA,42,Pennsylvania,11,Lou ,Barletta,Lou  Barletta,R,"199,421",0.636221231,,,,,W
PA,42,Pennsylvania,11,Mike,Marsicano,Mike Marsicano,D,"113,800",0.363060942,,,,,
PA,42,Pennsylvania,11,,Scattered,Scattered,W,225,0.000717827,,,,,
PA,42,Pennsylvania,11,,,Total Votes,,"313,446",,,,,,
PA,42,Pennsylvania,12,Keith ,Rothfus,Keith  Rothfus,R,"221,851",0.61708756,,,,,W
PA,42,Pennsylvania,12,Erin R.,McClelland,Erin R. McClelland,D,"137,353",0.382052944,,,,,
PA,42,Pennsylvania,12,,Scattered,Scattered,W,309,0.000859496,,,,,
PA,42,Pennsylvania,12,,,Total Votes,,"359,513",,,,,,
PA,42,Pennsylvania,13,Brendan F.,Boyle,Brendan F. Boyle,D,"239,316",0.999010657,,,,,W
PA,42,Pennsylvania,13,,Scattered,Scattered,W,237,0.000989343,,,,,
PA,42,Pennsylvania,13,,,Total Votes,,"239,553",,,,,,
PA,42,Pennsylvania,14,Mike,Doyle,Mike Doyle,D,"255,293",0.742553897,,,,,W
PA,42,Pennsylvania,14,Lenny,McAllister,Lenny McAllister,W(R)/R,"87,999",0.255956882,,,,,
PA,42,Pennsylvania,14,,Scattered,Scattered,W,512,0.001489221,,,,,
PA,42,Pennsylvania,14,,,Total Votes,,"343,804",,,,,,
PA,42,Pennsylvania,15,Charles W.,Dent,Charles W. Dent,R,"190,618",0.583414951,,,,,W
PA,42,Pennsylvania,15,Rick ,Daugherty,Rick  Daugherty,D,"124,129",0.379915404,,,,,
PA,42,Pennsylvania,15,Paul,Rizzo,Paul Rizzo,LIB,"11,727",0.035892241,,,,,
PA,42,Pennsylvania,15,,Scattered,Scattered,W,254,0.000777405,,,,,
PA,42,Pennsylvania,15,,,Total Votes,,"326,728",,,,,,
PA,42,Pennsylvania,16,Lloyd K.,Smucker,Lloyd K. Smucker,R,"168,669",0.536620673,,,,,W
PA,42,Pennsylvania,16,Christina,Hartman,Christina Hartman,D,"134,586",0.428185558,,,,,
PA,42,Pennsylvania,16,Shawn Patrick,House,Shawn Patrick House,LIB,"10,518",0.033463033,,,,,
PA,42,Pennsylvania,16,,Scattered,Scattered,W,544,0.001730737,,,,,
PA,42,Pennsylvania,16,,,Total Votes,,"314,317",,,,,,
PA,42,Pennsylvania,17,Matt,Cartwright,Matt Cartwright,D,"157,734",0.537477298,,,,,W
PA,42,Pennsylvania,17,Matt,Connolly,Matt Connolly,R,"135,430",0.461476602,,,,,
PA,42,Pennsylvania,17,,Scattered,Scattered,W,307,0.0010461,,,,,
PA,42,Pennsylvania,17,,,Total Votes,,"293,471",,,,,,
PA,42,Pennsylvania,18,Tim ,Murphy,Tim  Murphy,R,"293,684",0.983935218,,,,,W
PA,42,Pennsylvania,18,,Scattered,Scattered,W,"4,795",0.016064782,,,,,
PA,42,Pennsylvania,18,,,Total Votes,,"298,479",,,,,,
PA,42,Pennsylvania,02 - FULL TERM,Dwight,Evans,Dwight Evans,D,"322,514",0.901420969,,,,,W
PA,42,Pennsylvania,02 - FULL TERM,James A.,Jones,James A. Jones,R,"35,131",0.098190528,,,,,
PA,42,Pennsylvania,02 - FULL TERM,,Scattered,Scattered,W,139,0.000388503,,,,,
PA,42,Pennsylvania,02 - FULL TERM,,,Total Votes,,"357,784",,,,,,
PA,42,Pennsylvania,02 - UNEXPIRED TERM,Dwight,Evans,Dwight Evans,D,"280,439",0.904312299,,,,,W
PA,42,Pennsylvania,02 - UNEXPIRED TERM,James A.,Jones,James A. Jones,R,"29,661",0.095645781,,,,,
PA,42,Pennsylvania,02 - UNEXPIRED TERM,,Scattered,Scattered,W,13,0.0000419,,,,,
PA,42,Pennsylvania,02 - UNEXPIRED TERM,,,Total Votes,,"310,113",,,,,,
RI,44,Rhode Island,01,David N.,Cicilline,David N. Cicilline,D,"130,540",0.645033774,,,,,W
RI,44,Rhode Island,01,Harold Russell,Taub,Harold Russell Taub,R,"71,023",0.35094403,,,,,
RI,44,Rhode Island,01,,Scattered,Scattered,W,687,0.003394655,,,,,
RI,44,Rhode Island,01,John,DeSimone,John DeSimone,W,42,0.000207533,,,,,
RI,44,Rhode Island,01,Mickey,Mouse,Mickey Mouse,W,23,0.000113649,,,,,
RI,44,Rhode Island,01,"Rufus, Jr.",Bailey,"Rufus, Jr. Bailey",W,19,0.0000939,,,,,
RI,44,Rhode Island,01,Bernie,Sanders,Bernie Sanders,W,11,0.0000544,,,,,
RI,44,Rhode Island,01,Jan,Malik,Jan Malik,W,9,0.0000445,,,,,
RI,44,Rhode Island,01,Lincoln,Chafee,Lincoln Chafee,W,6,0.0000296,,,,,
RI,44,Rhode Island,01,,Me,Me,W,6,0.0000296,,,,,
RI,44,Rhode Island,01,,None,None,W,6,0.0000296,,,,,
RI,44,Rhode Island,01,,None of the Above,None of the Above,W,5,0.0000247,,,,,
RI,44,Rhode Island,01,,,Total Votes,,"202,377",,,,,,
RI,44,Rhode Island,02,James R.,Langevin,James R. Langevin,D,"133,108",0.580882225,,,,,W
RI,44,Rhode Island,02,Rhue R.,Reis,Rhue R. Reis,R,"70,301",0.30679299,,,,,
RI,44,Rhode Island,02,Jeffrey C.,Johnson,Jeffrey C. Johnson,IND,"16,253",0.070927959,,,,,
RI,44,Rhode Island,02,Salvatore G.,Caiozzo,Salvatore G. Caiozzo,IND,"8,942",0.039022815,,,,,
RI,44,Rhode Island,02,,Scattered,Scattered,W,511,0.00223,,,,,
RI,44,Rhode Island,02,Mickey,Mouse,Mickey Mouse,W,11,0.000048,,,,,
RI,44,Rhode Island,02,Bernie,Sanders,Bernie Sanders,W,9,0.0000393,,,,,
RI,44,Rhode Island,02,John,DeSimone,John DeSimone,W,8,0.0000349,,,,,
RI,44,Rhode Island,02,,None of the Above,None of the Above,W,5,0.0000218,,,,,
RI,44,Rhode Island,02,,,Total Votes,,"229,148",,,,,,
SC,45,South Carolina,01,Mark,Sanford,Mark Sanford,R,"190,410",0.585570625,,,,,W
SC,45,South Carolina,01,Dimitri,Cherny,Dimitri Cherny,D,"110,539",0.339942184,,,"119,779",36.84%,
SC,45,South Carolina,01,Dimitri,Cherny,Dimitri Cherny,WF,"5,757",0.017704585,,,"119,779",36.84%,
SC,45,South Carolina,01,Dimitri,Cherny,Dimitri Cherny,GRE,"3,483",0.01071132,,,"119,779",36.84%,
SC,45,South Carolina,01,Albert,Travison,Albert Travison,AM,"2,774",0.008530922,,,,,
SC,45,South Carolina,01,"Michael, Jr.",Grier,"Michael, Jr. Grier",LIB,"11,614",0.035716702,,,,,
SC,45,South Carolina,01,,Scattered,Scattered,W,593,0.001823661,,,,,
SC,45,South Carolina,01,,,Total Votes,,"325,170",,,,,,
SC,45,South Carolina,02,Joe,Wilson,Joe Wilson,R,"183,746",0.602453803,,,,,W
SC,45,South Carolina,02,Arik,Bjorn,Arik Bjorn,D,"105,306",0.345270102,,,"109,452",35.89%,
SC,45,South Carolina,02,Arik,Bjorn,Arik Bjorn,GRE,"4,146",0.013593621,,,"109,452",35.89%,
SC,45,South Carolina,02,Eddie,McCain,Eddie McCain,AM,"11,444",0.037521804,,,,,
SC,45,South Carolina,02,,Scattered,Scattered,W,354,0.001160671,,,,,
SC,45,South Carolina,02,,,Total Votes,,"304,996",,,,,,
SC,45,South Carolina,03,Jeff,Duncan,Jeff Duncan,R,"198,431",0.728237932,,,,,W
SC,45,South Carolina,03,Hosea,Cleveland,Hosea Cleveland,D,"73,766",0.270719793,,,,,
